numpar_candidates_eff,mv_incparty,mv_incpartyfor1,party_PT_wonlag1_b1,party_PMDB_wonlag1_b1,party_DEM_wonlag1_b1,party_PSDB_wonlag1_b1,population,pibpc
2.6347418,,,,,,,6628,
2.0044553,,,,,,,9559,
1.8122281,,,,,,,15977,
1.9889079,,,,,,,10694,
1.9866717,,,,,,,11775,
1.9994429,,,,,,,25576,
1.9998856,,,,,,,19718,
2.0262647,,,,,,,7068,
1.9743952,,,,,,,24724,
3.1044834,,,,,,,10432,
2.3259628,,,,,,,82514,
1.9671026,,,,,,,9450,
2.7333665,,,,,,,270373,
2.2816238,,,,,,,14850,
1.922757,,,,,,,13645,
2.2328973,,,,,,,14128,
2.9464521,,,,,,,47494,
1.7208828,,,,,,,8652,
2.1097891,,,,,,,13727,
2.853143,,,,,,,297430,
2.3303967,,,,,,,265874,
2.7176652,,,,,,,3343,
1.959463,,,,,,,10144,
1.8998033,,,,,,,15330,
2.5163293,,,,,,,2644,
2.0531592,,,,,,,3771,
1.7165961,,,,,,,2067,
3.4963021,,,,,,,61478,
4.2819719,,,,,,,18623,
1.990835,,,,,,,2023,
1.9236321,,,,,,,2500,
2.1357925,,,,,,,5414,
2.0044787,,,,,,,7600,
1.7969056,,,,,,,2831,
1.9965023,,,,,,,5148,
1.999805,,,,,,,4300,
3.5318358,,,,,,,264975,
1.9782085,,,,,,,861,
2.9966495,,,,,,,17951,
3.0461957,,,,,,,265868,
1.8680776,,,,,,,2220,
1.9707723,,,,,,,3396,
1.9324235,,,,,,,3678,
2.0837831,,,,,,,15956,
2.0724244,,,,,,,5713,
1.8915248,,,,,,,7808,
1.6507194,,,,,,,3980,
5.5758152,,,,,,,5336,
1.1304487,,,,,,,4609,
3.0793784,,,,,,,2531,
2.4682674,,,,,,,4058,
2.0106859,,,,,,,7633,
1.9382029,,,,,,,17786,
1.9981463,,,,,,,8048,
2.1874216,,,,,,,14618,
2.3700743,,,,,,,4303,
1.9752427,,,,,,,2642,
2.4401567,,,,,,,2606,
1.8897567,,,,,,,5346,
1.9999611,,,,,,,9057,
1.7583281,,,,,,,2432,
1.9117182,,,,,,,3379,
1.9169326,,,,,,,5973,
2.3886435,,,,,,,8272,
1.8456576,,,,,,,1372,
1.8010879,,,,,,,8225,
1.9901397,,,,,,,10411,
1.6965795,,,,,,,14223,
2.2541592,,,,,,,39635,
1.8290358,,,,,,,2635,
4.2701216,,,,,,,2432,
2.4451985,,,,,,,3848,
2.5310664,,,,,,,8669,
2.4012959,,,,,,,4621,
1.9712824,,,,,,,15392,
2.2796144,,,,,,,13055,
2.7407908,,,,,,,7791,
1.9569651,,,,,,,3653,
2.0159104,,,,,,,58507,
1.9725597,,,,,,,4105,
3.2112372,,,,,,,9511,
1.9999962,,,,,,,21951,
1.9121952,,,,,,,6236,
1,,,,,,,2630,
2.5377114,,,,,,,33147,
1.9536136,,,,,,,12780,
1.8871264,,,,,,,3469,
1.9998515,,,,,,,3204,
1.9318866,,,,,,,8643,
1.91127,,,,,,,5970,
2.6905968,,,,,,,28262,
1,,,,,,,2665,
2.5865083,,,,,,,16011,
1.9875952,,,,,,,3703,
1.999949,,,,,,,3095,
2.1447234,,,,,,,3538,
1.989838,,,,,,,2629,
2.0158622,,,,,,,2079,
1.9997649,,,,,,,2741,
1.9735883,,,,,,,5015,
2.0351679,,,,,,,7472,
1.9817313,,,,,,,3783,
1.96095,,,,,,,10357,
1.9992564,,,,,,,3513,
1.9836463,,,,,,,7745,
2.0690386,,,,,,,7522,
1,,,,,,,9666,
2.9904184,,,,,,,5350,
1.8103068,,,,,,,68704,
1.9296943,,,,,,,5934,
2.510335,,,,,,,10191,
1,,,,,,,5157,
1.9957497,,,,,,,46308,
1.998243,,,,,,,15194,
1.9419166,,,,,,,27858,
2.137522,,,,,,,30074,
1.9945316,,,,,,,4048,
2.6756592,,,,,,,12413,
1.9999924,,,,,,,2917,
1.8829157,,,,,,,4728,
1.9461001,,,,,,,3189,
1.9781569,,,,,,,2964,
2.3580751,,,,,,,11199,
1.9891192,,,,,,,4378,
1.9488431,,,,,,,10012,
1.8481857,,,,,,,4997,
1.9381449,,,,,,,11563,
1.9811085,,,,,,,40392,
1.9136685,,,,,,,21975,
1.98206,,,,,,,31283,
1.9216133,,,,,,,3411,
2.0201223,,,,,,,26407,
1.9436557,,,,,,,4327,
1.9979807,,,,,,,5398,
1.9637938,,,,,,,5800,
2.9896073,,,,,,,13403,
1.9723617,,,,,,,9126,
1.9615688,,,,,,,27884,
2.9495335,,,,,,,5960,
1.9967086,,,,,,,8485,
2.7695916,,,,,,,78669,
1.9461752,,,,,,,3141,
1.8493439,,,,,,,6745,
1.914143,,,,,,,29470,
2.0156701,,,,,,,69197,
2.2287436,,,,,,,2881,
1.972505,,,,,,,2088,
1.9681288,,,,,,,6632,
1.8881195,,,,,,,20243,
1.9997909,,,,,,,7763,
2.1066957,,,,,,,106695,
1.9205276,,,,,,,2628,
1.9785382,,,,,,,4520,
1.9421093,,,,,,,12035,
1,,,,,,,1854,
1.9938141,,,,,,,4355,
2.0291381,,,,,,,8824,
2.9347384,,,,,,,2584,
2.8653042,,,,,,,35616,
1.978547,,,,,,,33743,
1.8900157,,,,,,,2070,
2.1680899,,,,,,,6888,
2.5307121,,,,,,,8196,
1.9976791,,,,,,,6300,
1.9963907,,,,,,,2610,
1.9342359,,,,,,,33547,
1.8022087,,,,,,,2361,
1.9825212,,,,,,,6449,
1.9880776,,,,,,,10182,
1.9509277,,,,,,,5534,
1.9636829,,,,,,,4345,
1.9970009,,,,,,,6758,
1.9730633,,,,,,,15241,
2.1008792,,,,,,,36069,
1,,,,,,,2183,
1.9950401,,,,,,,1898,
2.3044839,,,,,,,10323,
1.994307,,,,,,,9111,
1.9577532,,,,,,,2835,
1.9816889,,,,,,,3995,
1.9834865,,,,,,,5809,
1.7972599,,,,,,,4561,
3.9923661,,,,,,,60447,
1.8666056,,,,,,,3739,
1.983767,,,,,,,13068,
2.992157,,,,,,,4513,
2.2127719,,,,,,,4013,
1.7640841,,,,,,,16879,
1.854763,,,,,,,3358,
2.0272005,,,,,,,17669,
1.7942295,,,,,,,2177,
1,,,,,,,3514,
1.9993966,,,,,,,2607,
1.9960562,,,,,,,8317,
2.566391,,,,,,,11191,
1.9633486,,,,,,,1808,
2.9407322,,,,,,,10277,
1.9998305,,,,,,,3814,
2.2236238,,,,,,,22697,
2.0350957,,,,,,,12228,
2.8254967,,,,,,,20964,
1.987502,,,,,,,25094,
1.7057394,,,,,,,58576,
1.9984345,,,,,,,16174,
1.9047365,,,,,,,38580,
1.8465791,,,,,,,2624,
1.9990261,,,,,,,3148,
2.0429003,,,,,,,24771,
2.7242036,,,,,,,3292,
1.9998808,,,,,,,35460,
2.1168232,,,,,,,9889,
1.7807308,,,,,,,4456,
1.9787176,,,,,,,1828,
1.9140327,,,,,,,100586,
1.9984667,,,,,,,17254,
1.9102585,,,,,,,7677,
1.897693,,,,,,,4515,
1.888821,,,,,,,3114,
1,,,,,,,3498,
2.0359538,,,,,,,32985,
2.0465257,,,,,,,3638,
1.9623779,,,,,,,5141,
1.9833213,,,,,,,2990,
1.9913796,,,,,,,3712,
1.9999993,,,,,,,5195,
1.9562757,,,,,,,13206,
1.9886981,,,,,,,3939,
1.7818686,,,,,,,2437,
2.1768258,,,,,,,46194,
1.9794317,,,,,,,9484,
1.8450623,,,,,,,5914,
2.8652513,,,,,,,5962,
1.9614136,,,,,,,2063,
1.9856945,,,,,,,25400,
1.9745307,,,,,,,3816,
1.9200199,,,,,,,21133,
1.9980141,,,,,,,2980,
1.9962567,,,,,,,1673,
1.9563195,,,,,,,12257,
1.928762,,,,,,,44266,
1.9828979,,,,,,,6707,
2.6067832,,,,,,,18761,
1.6469781,,,,,,,6053,
1.9850569,,,,,,,2893,
2.5584197,,,,,,,3779,
1.9980944,,,,,,,2056,
1.6155602,,,,,,,4422,
1.9163895,,,,,,,2660,
2.4161344,,,,,,,68558,
2.7157173,,,,,,,3601,
1.917046,,,,,,,5500,
1.9590887,,,,,,,3016,
1.8882266,,,,,,,2986,
1.987775,,,,,,,33765,
1.9949549,,,,,,,14826,
2.5104933,,,,,,,2870,
4.6091113,,,,,,,75380,
1.9174447,,,,,,,3455,
1.9624802,,,,,,,9519,
1.9703388,,,,,,,5871,
2.47263,,,,,,,2720,
1,,,,,,,3753,
1.9850085,,,,,,,78243,
2.0200579,,,,,,,4565,
2.0816977,,,,,,,19125,
1.9507488,,,,,,,6156,
3.1346922,,,,,,,15732,
1.7478062,,,,,,,23744,
1.9557058,,,,,,,29835,
2.0009687,,,,,,,20188,
1.9999738,,,,,,,10315,
1.889444,,,,,,,11590,
3.9738164,,,,,,,10389,
2.1343889,,,,,,,27168,
2.099278,,,,,,,25155,
2.055882,,,,,,,9601,
3.235256,,,,,,,10980,
3.3686974,,,,,,,48344,
3.2528815,,,,,,,73039,
1.8991653,,,,,,,7251,
1.9994034,,,,,,,4178,
2.640691,,,,,,,33890,
1.8099796,,,,,,,13007,
1.9810475,,,,,,,9508,
2.2540576,,,,,,,25352,
1.8211426,,,,,,,10783,
1.8612632,,,,,,,21799,
3.6229467,,,,,,,31785,
1.9998415,,,,,,,11131,
2.8693986,,,,,,,13478,
2.0855017,,,,,,,26936,
2.3338444,,,,,,,133783,
2.0260744,,,,,,,8419,
2.5010695,,,,,,,5331,
2.0132039,,,,,,,59521,
1.933804,,,,,,,10969,
3.7336011,,,,,,,104217,
2.1808927,,,,,,,41504,
2.6260569,,,,,,,30750,
2.8821931,,,,,,,13657,
1.8977785,,,,,,,51506,
2.3230278,,,,,,,24939,
2.2681181,,,,,,,12912,
2.4691794,,,,,,,19934,
2.2405601,,,,,,,8414,
1.9904391,,,,,,,17670,
2.9668155,,,,,,,7420,
1.9559226,,,,,,,4442,
1.9917098,,,,,,,8226,
1.9802247,,,,,,,10209,
1.9853624,,,,,,,15863,
2.0957012,,,,,,,16860,
1.9999938,,,,,,,9380,
4.3243108,,,,,,,7850,
1.9864167,,,,,,,12462,
1.9997201,,,,,,,7559,
2.9001405,,,,,,,10688,
2.0309062,,,,,,,6032,
2.7124104,,,,,,,39336,
2.3004858,,,,,,,12757,
1.8135031,,,,,,,8283,
1.6108476,,,,,,,10747,
3.3080008,,,,,,,225892,
1.9733082,,,,,,,8812,
2.9225979,,,,,,,47570,
1.9967034,,,,,,,18398,
2.9232891,,,,,,,6545,
2.0829101,,,,,,,9094,
2.5905664,,,,,,,23001,
2.0215938,,,,,,,14741,
1.1343974,,,,,,,9079,
1.8770878,,,,,,,8733,
2.0347326,,,,,,,39293,
1.9981326,,,,,,,9211,
2.0374868,,,,,,,8313,
2.6417747,,,,,,,13252,
1.9998152,,,,,,,4623,
2.0574305,,,,,,,11103,
2.6439817,,,,,,,12521,
1.9967613,,,,,,,7571,
2.1529825,,,,,,,10656,
2.047467,,,,,,,16571,
1.9610645,,,,,,,6615,
2.6065071,,,,,,,15302,
2.5745835,,,,,,,12627,
3.1452641,,,,,,,23916,
1.9374634,,,,,,,9650,
2.8612993,,,,,,,7595,
1.8964609,,,,,,,3236,
1.9908727,,,,,,,17277,
2.077837,,,,,,,11057,
3.1610649,,,,,,,55729,
2.5167298,,,,,,,15737,
1.9998624,,,,,,,15150,
2.0275292,,,,,,,19950,
4.1012158,,,,,,,39932,
1.2632478,,,,,,,10053,
1.979628,,,,,,,15995,
2.1471322,,,,,,,14325,
2.9629021,,,,,,,25761,
2.2273695,,,,,,,64317,
2.218123,,,,,,,21915,
1.9518818,,,,,,,23496,
1.9857635,,,,,,,22608,
2.9811592,,,,,,,7186,
3.0659182,,,,,,,36812,
1.9983435,,,,,,,4934,
2.8671935,,,,,,,9055,
2.0415506,,,,,,,15075,
2.0159905,,,,,,,19992,
1.9633878,,,,,,,5692,
2.4699428,,,,,,,32519,
1.9986186,,,,,,,3459,
1.9420691,,,,,,,68942,
2.1489322,,,,,,,53287,
2.4039087,,,,,,,20516,
1.9472553,,,,,,,7457,
2.9680524,,,,,,,19368,
2.9564753,,,,,,,21137,
1.9596964,,,,,,,14355,
2.2635972,,,,,,,30034,
2.0678098,,,,,,,21031,
1.8327519,,,,,,,31039,
2.2668309,,,,,,,6324,
3.1056354,,,,,,,13149,
2.7665482,,,,,,,12262,
3.1874869,,,,,,,89794,
2.9509649,,,,,,,7306,
2.9445243,,,,,,,10468,
1.9848845,,,,,,,6241,
1.9564832,,,,,,,3788,
1.8348874,,,,,,,9418,
1.9991874,,,,,,,18058,
1.996628,,,,,,,15888,
2.4137211,,,,,,,17208,
2.2607574,,,,,,,15248,
2.9463682,,,,,,,5513,
2.0125647,,,,,,,33664,
3.5119941,,,,,,,32263,
2.9923856,,,,,,,46094,
1,,,,,,,5657,
2.1736846,,,,,,,25527,
2.4531922,,,,,,,30663,
3.5448022,,,,,,,40774,
1.4849987,,,,,,,6427,
2.5606108,,,,,,,22082,
1.982859,,,,,,,12927,
1.7102504,,,,,,,3798,
2.1913571,,,,,,,11500,
1.6096705,,,,,,,16376,
1.7419747,,,,,,,2127,
2.3526299,,,,,,,3260,
2.1455598,,,,,,,17421,
2.1026981,,,,,,,10894,
1.8166293,,,,,,,24858,
1.9985014,,,,,,,6464,
1.9933048,,,,,,,2787,
1,,,,,,,2705,
2.3461192,,,,,,,32059,
2.9236612,,,,,,,58963,
2.8169017,,,,,,,4927,
2.0270047,,,,,,,32728,
2.062638,,,,,,,6848,
1.8918577,,,,,,,15771,
2.5605443,,,,,,,12241,
1.9879318,,,,,,,3877,
1.9942855,,,,,,,7542,
2.5000515,,,,,,,13306,
1.9021461,,,,,,,5388,
2.0738475,,,,,,,15039,
2.2863863,,,,,,,3662,
3.5591292,,,,,,,5444,
1.9920141,,,,,,,29486,
2.2325661,,,,,,,12549,
2.4258471,,,,,,,5300,
3.3670981,,,,,,,10334,
2.0788107,,,,,,,9595,
1,,,,,,,1838,
1.991681,,,,,,,2132,
1.9816074,,,,,,,2443,
1.9218359,,,,,,,34651,
3.735785,,,,,,,95403,
1.9694777,,,,,,,2794,
2.4842587,,,,,,,7648,
1.998158,,,,,,,4921,
1.8921306,,,,,,,2827,
2.7982535,,,,,,,5976,
2.1276097,,,,,,,74206,
2.032387,,,,,,,7734,
1.9968172,,,,,,,29637,
1.9476414,,,,,,,11344,
2.3861058,,,,,,,3102,
1.9187058,,,,,,,3862,
2.8576753,,,,,,,17149,
2.9205329,,,,,,,11342,
2.1064327,,,,,,,15809,
2.2902083,,,,,,,4798,
2.9860981,,,,,,,16786,
1.6161907,,,,,,,7935,
2.4681392,,,,,,,21187,
1.9789383,,,,,,,5155,
1.7568829,,,,,,,4718,
2.8289826,,,,,,,22595,
2.5987949,,,,,,,6329,
1.9968271,,,,,,,107810,
1.9390564,,,,,,,8192,
2.8584352,,,,,,,18645,
3.5012321,,,,,,,10133,
3.121397,,,,,,,3498,
3.0715218,,,,,,,18060,
2.0971103,,,,,,,6955,
2.6125846,,,,,,,13089,
1.7629014,,,,,,,3293,
2.8636878,,,,,,,4213,
3.0542607,,,,,,,249451,
2.5863471,,,,,,,4677,
2.0279799,,,,,,,11822,
1.8857758,,,,,,,2845,
1.8839436,,,,,,,34191,
1.9983425,,,,,,,5104,
1.9818307,,,,,,,40314,
1.9563299,,,,,,,37699,
1.9948409,,,,,,,6722,
1,,,,,,,3290,
1.9477408,,,,,,,4898,
2.3344305,,,,,,,16254,
1.9527682,,,,,,,10501,
3.470562,,,,,,,16977,
1,,,,,,,7206,
2.7760496,,,,,,,6611,
1,,,,,,,7346,
2.8985837,,,,,,,12389,
2.3740542,,,,,,,14728,
1.8548251,,,,,,,6794,
3.8240721,,,,,,,10436,
2.0276117,,,,,,,28772,
1.9950126,,,,,,,5373,
2.8957415,,,,,,,5699,
3.0068648,,,,,,,14601,
2.8093023,,,,,,,24336,
2.1616783,,,,,,,10578,
2.0397444,,,,,,,9870,
1.9983686,,,,,,,4163,
1.84946,,,,,,,19796,
1.9174222,,,,,,,23719,
1.9304948,,,,,,,5407,
1.8608464,,,,,,,12433,
3.0451825,,,,,,,3713,
2.6573195,,,,,,,9873,
1.865997,,,,,,,9188,
1.9404367,,,,,,,2278,
1.7020518,,,,,,,7587,
3.6829989,,,,,,,34869,
1.7756133,,,,,,,4252,
1.9980311,,,,,,,3724,
1.9548775,,,,,,,13047,
2.3858204,,,,,,,3467,
2.1277039,,,,,,,17229,
3.2775781,,,,,,,20519,
2.158534,,,,,,,12040,
1.9951627,,,,,,,3414,
1.8887255,,,,,,,13538,
1.9940245,,,,,,,18195,
1,,,,,,,18875,
1.9999902,,,,,,,3217,
2.8954749,,,,,,,47369,
2.3099144,,,,,,,10906,
2.8136973,,,,,,,4649,
3.48715,,,,,,,11741,
1.8215909,,,,,,,24357,
1.7274431,,,,,,,4906,
1.3326993,,,,,,,10515,
1.7862765,,,,,,,5605,
2.4915259,,,,,,,13970,
1.9789995,,,,,,,3592,
1.804949,,,,,,,4533,
1.9707676,,,,,,,5103,
2.048651,,,,,,,28359,
3.602356,,,,,,,7333,
2.1377316,,,,,,,7070,
1.9999521,,,,,,,15013,
1.9862573,,,,,,,4454,
2.7046168,,,,,,,13035,
2.3049023,,,,,,,7325,
1.9924604,,,,,,,8166,
1.8195753,,,,,,,19649,
1.8741772,,,,,,,3587,
2.064121,,,,,,,20307,
2.952451,,,,,,,31387,
2.2185955,,,,,,,72388,
2.053498,,,,,,,9084,
1.9997394,,,,,,,5592,
1.978797,,,,,,,23390,
1.9973646,,,,,,,2188,
1.8974541,,,,,,,10803,
2.0859249,,,,,,,10433,
1.5669124,,,,,,,11779,
1.8013599,,,,,,,15961,
2.0939169,,,,,,,28482,
2.6727824,,,,,,,18482,
1.9742832,,,,,,,14263,
1.6249585,,,,,,,9255,
2.3877592,,,,,,,4058,
1.8539481,,,,,,,2801,
1,,,,,,,4716,
1.9994293,,,,,,,2176,
1,,,,,,,2262,
2.2737899,,,,,,,16931,
2.9246194,,,,,,,61984,
1.5602988,,,,,,,3983,
1.994108,,,,,,,3379,
2.8616941,,,,,,,6230,
1.8366762,,,,,,,5164,
1.8948894,,,,,,,21041,
2.6486161,,,,,,,1297,
1.9961717,,,,,,,6204,
1.9934057,,,,,,,10310,
3.362828,,,,,,,4437,
1.9310136,,,,,,,5148,
2.2462859,,,,,,,14481,
1.9428453,,,,,,,4800,
2.3169637,,,,,,,3003,
1.9996043,,,,,,,6435,
1.8349946,,,,,,,3820,
1.9988905,,,,,,,7388,
1.7651508,,,,,,,20530,
1.9022253,,,,,,,6103,
1.9555528,,,,,,,8634,
2.9625237,,,,,,,2860,
1.8834934,,,,,,,10216,
2.2069581,,,,,,,9233,
2.5540895,,,,,,,4030,
1,,,,,,,2644,
2.4943774,,,,,,,15149,
2.6750901,,,,,,,4501,
1.9947448,,,,,,,19062,
3.4542191,,,,,,,4775,
1.4332542,,,,,,,11121,
1.986468,,,,,,,8064,
1.9998577,,,,,,,6497,
2.9554052,,,,,,,4267,
1.9994744,,,,,,,7725,
2.3847678,,,,,,,38767,
1.9122331,,,,,,,4823,
3.860167,,,,,,,6706,
2.3530951,,,,,,,94538,
2.1403298,,,,,,,22227,
1.9929051,,,,,,,1778,
2.65376,,,,,,,492350,
2.2263706,,,,,,,8774,
1.8654388,,,,,,,26071,
2.8502541,,,,,,,8865,
1.9978201,,,,,,,3226,
2.4243219,,,,,,,24678,
2.8235331,,,,,,,10351,
1.9988129,,,,,,,26127,
1.8537518,,,,,,,93012,
1.9990234,,,,,,,9699,
4.8464527,,,,,,,3081,
2.8392723,,,,,,,3156,
2.023144,,,,,,,3704,
1.9988786,,,,,,,3929,
1.9519581,,,,,,,4823,
1.9990609,,,,,,,3665,
1.9916778,,,,,,,4232,
2.0264578,,,,,,,5194,
1.9569868,,,,,,,9076,
1.9784532,,,,,,,5018,
1.782232,,,,,,,4632,
1,,,,,,,11541,
1.7583489,,,,,,,4294,
1.9882157,,,,,,,3245,
1.9612657,,,,,,,13080,
2.1083431,,,,,,,4209,
1.9980065,,,,,,,5160,
2.7577212,,,,,,,63467,
1.934406,,,,,,,5063,
2.4764996,,,,,,,7914,
1.9802265,,,,,,,6488,
1.7277744,,,,,,,5020,
1.9999077,,,,,,,4425,
1.7273664,,,,,,,6781,
1.9914058,,,,,,,3338,
2.7383912,,,,,,,43405,
1.9907112,,,,,,,3970,
1.9167705,,,,,,,9266,
1,,,,,,,3149,
1.9446191,,,,,,,17260,
1.9849173,,,,,,,5102,
2.0644658,,,,,,,6456,
3.0672691,,,,,,,171565,
1.8189957,,,,,,,4307,
2.4288032,,,,,,,5248,
2.8787932,,,,,,,5877,
1.9988434,,,,,,,4078,
2.0230803,,,,,,,5826,
2.7490356,,,,,,,5036,
2.4101055,,,,,,,5396,
1.9023052,,,,,,,3113,
3.0263734,,,,,,,5150,
2.007098,,,,,,,7788,
2.286175,,,,,,,5401,
1.9476639,,,,,,,14723,
1.9326895,,,,,,,4780,
1.9991452,,,,,,,1368,
1.9997797,,,,,,,1677,
1.995213,,,,,,,6478,
1.9979714,,,,,,,20189,
1.9999974,,,,,,,8641,
1.5231779,,,,,,,6814,
1.8200495,,,,,,,4877,
2.8287787,,,,,,,12838,
1.9913127,,,,,,,15704,
3.124732,,,,,,,33934,
2.9910474,,,,,,,18847,
1.964854,,,,,,,31550,
1.6516161,,,,,,,4095,
1.9993782,,,,,,,9978,
1.99409,,,,,,,2804,
1.9929885,,,,,,,3837,
1.9749771,,,,,,,7047,
1.9895171,,,,,,,9673,
1.9530665,,,,,,,3446,
1.3765017,,,,,,,18985,
1,,,,,,,2241,
1,,,,,,,3524,
2.2269661,,,,,,,5565,
1.9756709,,,,,,,7356,
1.9890237,,,,,,,12010,
1.9920487,,,,,,,2917,
1.9994386,,,,,,,12419,
1.8722889,,,,,,,9170,
2.1753728,,,,,,,5363,
2.3335991,,,,,,,59629,
2.2120898,,,,,,,6263,
1.8230059,,,,,,,3699,
3.1960657,,,,,,,2283,
1.9331115,,,,,,,10350,
1.808954,,,,,,,4078,
1.8133171,,,,,,,6628,
1.9110547,,,,,,,23708,
1.9927697,,,,,,,6775,
1.9424981,,,,,,,8147,
1,,,,,,,3118,
2.9670994,,,,,,,8374,
1.9769977,,,,,,,5104,
1.9989691,,,,,,,7175,
1.8877552,,,,,,,45679,
1,,,,,,,2842,
1.9798284,,,,,,,7462,
1.7410289,,,,,,,4933,
1.9675825,,,,,,,2560,
1.9333158,,,,,,,2582,
2.8383753,,,,,,,3251,
1.9606508,,,,,,,3580,
1.9262158,,,,,,,5728,
1.8968934,,,,,,,11424,
2.6472955,,,,,,,231242,
1.992079,,,,,,,13275,
1.9511948,,,,,,,1468,
2.2376935,,,,,,,26518,
1.8405466,,,,,,,13159,
1.9806772,,,,,,,10371,
1.9992186,,,,,,,4054,
1.9950548,,,,,,,17538,
1,,,,,,,8134,
1.9989691,,,,,,,4092,
1.993499,,,,,,,6411,
2.0478146,,,,,,,43331,
2.9732785,,,,,,,7201,
1.8018652,,,,,,,5741,
2.2248211,,,,,,,9557,
1.9793794,,,,,,,7146,
2.8370788,,,,,,,5479,
1.8453283,,,,,,,9674,
2.2394624,,,,,,,4912,
2.1192439,,,,,,,19761,
2.8140206,,,,,,,7045,
1.9040443,,,,,,,5799,
2.1444569,,,,,,,8318,
2.6961493,,,,,,,106781,
1.9952595,,,,,,,2875,
2.8719356,,,,,,,2706,
2.7441216,,,,,,,8407,
2.99999,,,,,,,17903,
2.269659,,,,,,,6879,
1.9700077,,,,,,,8774,
2.6159825,,,,,,,4906,
2.8381629,,,,,,,9738,
1.9662048,,,,,,,4685,
2.8180203,,,,,,,6333,
1.9049087,,,,,,,6794,
1.9398789,,,,,,,5526,
1.9872586,,,,,,,2419,
2.1996408,,,,,,,25137,
1.8251245,,,,,,,4688,
2.2791307,,,,,,,5645,
1.7486774,,,,,,,13278,
1.951104,,,,,,,15823,
2.4858334,,,,,,,195793,
1.9989234,,,,,,,3984,
1.9332898,,,,,,,8315,
1.9779972,,,,,,,4801,
2.8794861,,,,,,,95205,
1.9900514,,,,,,,9716,
2.2013869,,,,,,,35232,
1.8391672,,,,,,,4816,
1.8050691,,,,,,,15641,
1,,,,,,,11225,
2.689811,,,,,,,9301,
2.7766623,,,,,,,79961,
2.2225256,,,,,,,28445,
1.9993565,,,,,,,3495,
2.9326625,,,,,,,22493,
1.9997733,,,,,,,2612,
1.7082061,,,,,,,9852,
1.9997497,,,,,,,11164,
1,,,,,,,12196,
1.6512396,,,,,,,11970,
2.3037608,,,,,,,21724,
2.1202826,,,,,,,11297,
2.4188118,,,,,,,22021,
1.9998884,,,,,,,6508,
1.9505451,,,,,,,8243,
1.8137325,,,,,,,12336,
2.2510343,,,,,,,70919,
1.9995939,,,,,,,6579,
2.364068,,,,,,,14561,
1.9813443,,,,,,,5949,
1.9030814,,,,,,,87751,
1.9518652,,,,,,,6379,
2.5991492,,,,,,,26027,
2.5945799,,,,,,,4206,
1.9887691,,,,,,,12409,
2.0414255,,,,,,,11850,
1.4377329,,,,,,,7215,
1.8059045,,,,,,,16124,
3.1107652,,,,,,,2595,
1.9958043,,,,,,,23271,
1.7836916,,,,,,,4895,
2.8846607,,,,,,,57443,
2.0643506,,,,,,,63896,
2.3981466,,,,,,,3475,
2.1278982,,,,,,,6549,
4.0762262,,,,,,,6054,
1.8738788,,,,,,,7025,
1.789996,,,,,,,13775,
1.825322,,,,,,,8237,
1.9827763,,,,,,,5185,
2.1775951,,,,,,,23457,
1.8618335,,,,,,,4607,
1.9761629,,,,,,,14892,
1.9937179,,,,,,,6687,
2.5297947,,,,,,,61700,
1.9801844,,,,,,,39032,
2.8790882,,,,,,,4063,
2.0360329,,,,,,,10112,
1.9986298,,,,,,,4460,
1.8549552,,,,,,,3871,
1,,,,,,,3789,
2.1308298,,,,,,,12306,
1.6577104,,,,,,,3784,
1.9821495,,,,,,,6959,
1.9956702,,,,,,,6704,
1.8877232,,,,,,,15558,
1.9654064,,,,,,,7966,
2.6956947,,,,,,,34431,
1.9900528,,,,,,,4517,
1.9999909,,,,,,,10862,
1.9968628,,,,,,,15901,
1.9921299,,,,,,,6940,
1.9199873,,,,,,,30759,
2.1154025,,,,,,,16426,
2.5276802,,,,,,,17255,
1.9992905,,,,,,,3479,
1.9990454,,,,,,,5872,
2.0182836,,,,,,,6301,
1.9213834,,,,,,,72947,
2.2635524,,,,,,,3069,
1.9926583,,,,,,,4512,
2.0921793,,,,,,,46969,
2.4428153,,,,,,,5991,
2.6739745,,,,,,,14925,
1.8796988,,,,,,,6515,
1.999989,,,,,,,7012,
1.9945031,,,,,,,5267,
1.9777876,,,,,,,5077,
2.749826,,,,,,,5448,
2.527442,,,,,,,16973,
2.0600209,,,,,,,6737,
2.8223007,,,,,,,32123,
2.0755181,,,,,,,4316,
1.8793474,,,,,,,18158,
1.7495873,,,,,,,6505,
1.8964031,,,,,,,20687,
2.1641924,,,,,,,59328,
3.4725006,,,,,,,17316,
1.9739245,,,,,,,27761,
2.0275142,,,,,,,6066,
2.081845,,,,,,,10220,
2.1600878,,,,,,,14442,
2.9684126,,,,,,,40217,
1.9555795,,,,,,,4379,
1.9914881,,,,,,,7269,
2.2816944,,,,,,,2519,
1.9996881,,,,,,,3800,
1.992951,,,,,,,3213,
2.3009696,,,,,,,11382,
1.9203106,,,,,,,4151,
1.8462301,,,,,,,6403,
2.8106673,,,,,,,4824,
2.6892195,,,,,,,20720,
2.9072046,,,,,,,3723,
4.4683132,,,,,,,12234,
1.7439775,,,,,,,9668,
1.9908128,,,,,,,14431,
2.5835788,,,,,,,12694,
1.7069558,,,,,,,26722,
1.9628166,,,,,,,3872,
1.976216,,,,,,,2870,
2.1992676,,,,,,,20818,
